,P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
47065,False,0.6625822080556596,1315,901,0,0.5388417996768482,1,0.32287781929549153,0,0.5624136509612715,0,0.4045932663897277
45186,True,0.3204594163314607,916,690,0,0.4674858811476031,0,0.4204990337505447,1,0.672417673923944,0,0.493086086742466
47066,True,0.49361213351533717,3085,798,0,0.5631471173458076,1,0.4865984547973239,0,0.399313332834381,0,0.6552007887558852
47071,True,0.6116037118505303,827,1345,0,0.4527847881004796,1,0.4876349249834653,0,0.494464176152318,0,0.3045979760695633
47072,False,0.4954561352106492,884,1321,0,0.3948277219592403,1,0.490779208504296,0,0.5027067358574605,0,0.5295185688276983
47068,False,0.4816734067891185,615,1025,0,0.5315734701889148,1,0.5537212921061763,0,0.4243118875261652,0,0.4274597174962209
47068,True,0.5183265932108815,1025,615,0,0.4684265298110852,1,0.4462787078938237,0,0.5756881124738348,0,0.5725402825037791
47066,False,0.5063878664846628,798,3085,0,0.4368528826541924,1,0.5134015452026761,0,0.600686667165619,0,0.34479921124411483
47072,True,0.5045438647893508,1321,884,0,0.6051722780407597,1,0.509220791495704,0,0.4972932641425395,0,0.4704814311723017
47071,False,0.3883962881494697,1345,827,0,0.5472152118995204,1,0.5123650750165347,0,0.5055358238476819,0,0.6954020239304367
46065,False,0.5583328656622999,510,708,0,0.4276647129040614,1,0.5493610881231625,0,0.3300182453118111,0,0.5172159068152826
46072,False,0.3610759449047527,560,4850,0,0.4800135318172256,1,0.6429502818619852,0,0.30141804443825604,0,0.6786361300871286
47076,True,0.32070760912887963,162,1384,0,0.5339184552717432,1,0.822622710347978,0,0.8523993749398746,0,0.4579756797309035
46072,True,0.6389240550952473,4850,560,0,0.5199864681827744,1,0.3570497181380148,0,0.698581955561744,0,0.3213638699128714
46065,True,0.4416671343377001,708,510,0,0.5723352870959386,1,0.4506389118768374,0,0.6699817546881889,0,0.4827840931847173
45203,False,0.69882034427011,836,556,0,0.39355289697962104,0,0.16727623824409077,1,0.22274766361729492,0,0.384516315465783
47078,False,0.6777621521303941,901,1600,0,0.34749953417670176,1,0.5484578720899036,0,0.25345896460864703,0,0.28504168396812335
47076,False,0.6792923908711204,1384,162,0,0.4660815447282568,1,0.17737728965202204,0,0.1476006250601254,0,0.5420243202690965
45203,True,0.30117965572989003,556,836,0,0.606447103020379,0,0.8327237617559092,1,0.7772523363827051,0,0.615483684534217
47078,True,0.32223784786960585,1600,901,0,0.6525004658232982,1,0.4515421279100964,0,0.746541035391353,0,0.7149583160318767
46076,True,0.5993299686853254,2225,562,0,0.5694652875872508,1,0.6648151183555494,0,0.6268033688921039,0,0.4557956959952152
45205,True,0.3662296936404845,556,1145,0,0.7171806347979311,0,0.8497180488737364,1,0.7051303360775117,0,0.6224264507068561
46074,True,0.3774201831623575,1945,2320,0,0.6568857597906881,1,0.6042641528796517,0,0.4855340179315311,0,0.4987315895116753
46074,False,0.6225798168376425,2320,1945,0,0.3431142402093119,1,0.39573584712034826,0,0.5144659820684689,0,0.5012684104883247
46076,False,0.4006700313146746,562,2225,0,0.4305347124127492,1,0.3351848816444506,0,0.37319663110789614,0,0.5442043040047848
45205,False,0.6337703063595155,1145,556,0,0.28281936520206885,0,0.15028195112626364,1,0.29486966392248826,0,0.3775735492931439
47083,True,0.8443435006226208,3515,1030,0,0.2684645844823862,1,0.1757330146264885,0,0.1092971459406853,0,0.184360070555013
47087,True,0.40590183320801243,1149,1025,0,0.5127218503806654,1,0.5545373995563989,0,0.4625545672321987,0,0.5708351958248485
47086,True,0.4154492966028154,1600,1159,0,0.4424260142105009,1,0.5911782253603836,0,0.8369925521349657,0,0.5796628670819384
47083,False,0.1556564993773793,1030,3515,0,0.7315354155176138,1,0.8242669853735115,0,0.8907028540593147,0,0.815639929444987
47082,True,0.7355438698743072,1149,162,0,0.3853076725373806,1,0.2414670928337382,0,0.1889499899737981,0,0.3912402544592726
47087,False,0.5940981667919876,1025,1149,0,0.4872781496193346,1,0.4454626004436011,0,0.5374454327678013,0,0.42916480417515146
47086,False,0.5845507033971846,1159,1600,0,0.5575739857894991,1,0.40882177463961644,0,0.1630074478650343,0,0.42033713291806163
47082,False,0.2644561301256928,162,1149,0,0.6146923274626195,1,0.7585329071662618,0,0.8110500100262019,0,0.6087597455407274
47089,False,0.4267781140065986,3085,1321,0,0.4374346290415003,1,0.6362023375018645,0,0.5601948215735265,0,0.6469008499098847
46077,False,0.7490026940954226,708,1945,0,0.3098176677724278,1,0.2667675109043983,0,0.6113441501274999,0,0.298943430629971
46078,False,0.7249276435959583,2225,4850,0,0.48322608622025953,1,0.4100757318196029,0,0.2147612820534024,0,0.3856131783863702
46077,True,0.25099730590457736,1945,708,0,0.6901823322275722,1,0.7332324890956017,0,0.3886558498725001,0,0.701056569370029
46078,True,0.2750723564040417,4850,2225,0,0.5167739137797405,1,0.5899242681803971,0,0.7852387179465976,0,0.6143868216136298
47089,True,0.5732218859934014,1321,3085,0,0.5625653709584997,1,0.3637976624981355,0,0.4398051784264735,0,0.3530991500901153
47088,True,0.3720822342243969,3515,827,0,0.4823703272474996,1,0.6126242871347185,0,0.6806407020869801,0,0.604543358717365
47088,False,0.6279177657756031,827,3515,0,0.5176296727525004,1,0.3873757128652815,0,0.31935929791301987,0,0.395456641282635
46079,True,0.45524892267060424,4850,1945,0,0.3920416295044102,1,0.579776923646081,0,0.868637978396961,0,0.5069447510217402
47092,False,0.3708463456198491,1149,1321,0,0.47027338250733064,1,0.5917726081446197,0,0.5767810017185862,0,0.6091665620732529
47091,True,0.6954060905903434,1321,1600,0,0.4177352418803819,1,0.3328710894835254,0,0.2128180418544217,0,0.2934537235673746
47090,False,0.4646626686905252,3515,1149,0,0.47084442179592134,1,0.6131099879545883,0,0.6167874468907073,0,0.5245344036695333
46079,False,0.5447510773293958,1945,4850,0,0.6079583704955898,1,0.420223076353919,0,0.131362021603039,0,0.4930552489782598
47091,False,0.3045939094096566,1600,1321,0,0.5822647581196181,1,0.6671289105164746,0,0.7871819581455783,0,0.7065462764326254
47090,True,0.5353373313094748,1149,3515,0,0.5291555782040787,1,0.3868900120454118,0,0.3832125531092927,0,0.4754655963304667
47092,True,0.6291536543801509,1321,1149,0,0.5297266174926694,1,0.4082273918553802,0,0.4232189982814138,0,0.390833437926747
48159,False,0.2789531224996767,1336,564,0,0.6228037879250329,1,0.6407785508071373,0,0.42269895885615605,0,0.7939178712747168
48156,False,0.603287290852879,1384,2195,0,0.5654545016587802,1,0.20970056816365812,0,0.316191107209169,0,0.5457200568131245
48155,False,0.8824740596645287,884,1112,0,0.42268479373583057,1,0.3887625633994911,0,0.11958307242338706,0,0.19471793620549394
48154,True,0.5836504834043348,1140,1025,0,0.5263026775804408,1,0.4884093391836878,0,0.5747755474897034,0,0.465047790759525
48152,False,0.53285461076982,1015,1950,0,0.5386308765454162,1,0.7523601425833653,0,0.24440966546944587,0,0.3720029688934382
48159,True,0.7210468775003234,564,1336,0,0.3771962120749671,1,0.3592214491928627,0,0.577301041143844,0,0.2060821287252832
48156,True,0.396712709147121,2195,1384,0,0.4345454983412198,1,0.7902994318363419,0,0.683808892790831,0,0.4542799431868755
48154,False,0.4163495165956652,1025,1140,0,0.4736973224195592,1,0.5115906608163122,0,0.4252244525102966,0,0.534952209240475
48152,True,0.46714538923018,1950,1015,0,0.4613691234545838,1,0.2476398574166347,0,0.7555903345305541,0,0.6279970311065618
48155,True,0.11752594033547126,1112,884,0,0.5773152062641694,1,0.6112374366005089,0,0.8804169275766129,0,0.8052820637945061
48160,False,0.7362322927474121,3085,65,0,0.2338446924791303,1,0.31093485015847844,0,0.2082733239169018,0,0.27092732336765846
48171,True,0.49932845315790153,2085,2505,0,0.6735715042722876,1,0.4836879240568153,0,0.2509595856770764,0,0.5242727162603552
48168,False,0.5842305438131966,818,870,0,0.4605690127849549,1,0.4450844241762776,0,0.6578031890880647,0,0.42305461178907466
48166,True,0.23443152848926152,1075,1105,0,0.6661300513931302,1,0.7916652557578793,0,0.9024721340171614,0,0.812957746442355
48164,False,0.4078060598741816,901,830,0,0.3922448023857368,1,0.7081488760856203,0,0.4560027724087785,0,0.49386352801218536
48169,False,0.6719152696524658,1439,2265,0,0.3156386872932607,1,0.25264041264824966,0,0.16405880115857363,0,0.3607041220419769
48162,False,0.5062571482858093,615,2345,0,0.4903317018738008,1,0.4936534538314359,0,0.670454404371429,0,0.31198274878907717
48171,False,0.5006715468420985,2505,2085,0,0.3264284957277124,1,0.5163120759431847,0,0.7490404143229237,0,0.4757272837396448
48160,True,0.2637677072525879,65,3085,0,0.7661553075208697,1,0.6890651498415216,0,0.7917266760830982,0,0.7290726766323415
48169,True,0.32808473034753416,2265,1439,0,0.6843613127067393,1,0.7473595873517503,0,0.8359411988414264,0,0.6392958779580231
48162,True,0.49374285171419074,2345,615,0,0.5096682981261992,1,0.5063465461685641,0,0.329545595628571,0,0.6880172512109228
48164,True,0.5921939401258184,830,901,0,0.6077551976142632,1,0.2918511239143798,0,0.5439972275912215,0,0.5061364719878146
48166,False,0.7655684715107385,1105,1075,0,0.3338699486068698,1,0.20833474424212073,0,0.09752786598283858,0,0.18704225355764503
48168,True,0.4157694561868034,870,818,0,0.5394309872150451,1,0.5549155758237224,0,0.3421968109119354,0,0.5769453882109253
48186,False,0.4093551514042573,1112,3815,0,0.24981428809442752,1,0.2026315549796882,0,0.6203746596642501,0,0.6722859991976755
48176,False,0.3148714733377303,4595,870,0,0.7869516493243276,1,0.6448570693940083,0,0.8164663154983371,0,0.6405152217812198
48177,False,0.5207911064395103,1233,3605,0,0.6898035411005373,1,0.40858306774224984,0,0.247218038307492,0,0.5038130302595634
48178,True,0.11594396106286564,65,564,0,0.8041508440574133,1,0.8413526872765094,0,0.7711259952079335,0,0.8808999718586759
48179,False,0.6365631644262602,1020,2195,0,0.43416563045039236,1,0.3955051441871569,0,0.4610208186853748,0,0.34981657469143423
48182,False,0.4875918845433992,5090,207,0,0.4506721516835651,1,0.537731786857503,0,0.5966065397704796,0,0.4513210500579473
48184,False,0.2086464304490965,2265,1140,0,0.6724921276579234,1,0.7753377558461005,0,0.7643914357576789,0,0.7305876574602244
48184,True,0.7913535695509035,1140,2265,0,0.3275078723420765,1,0.2246622441538994,0,0.2356085642423211,0,0.2694123425397756
48176,True,0.6851285266622698,870,4595,0,0.2130483506756724,1,0.3551429306059916,0,0.1835336845016629,0,0.3594847782187803
48177,True,0.4792088935604897,3605,1233,0,0.3101964588994627,1,0.5914169322577502,0,0.752781961692508,0,0.4961869697404366
48178,False,0.8840560389371344,564,65,0,0.19584915594258667,1,0.15864731272349064,0,0.22887400479206654,0,0.11910002814132414
48179,True,0.36343683557373985,2195,1020,0,0.5658343695496076,1,0.6044948558128431,0,0.5389791813146252,0,0.6501834253085658
48182,True,0.5124081154566008,207,5090,0,0.5493278483164349,1,0.462268213142497,0,0.4033934602295204,0,0.5486789499420527
48186,True,0.5906448485957427,3815,1112,0,0.7501857119055725,1,0.7973684450203118,0,0.3796253403357499,0,0.3277140008023245
48192,False,0.2623814057745284,65,870,0,0.7828954255956206,1,0.6835621621578867,0,0.8292834802680042,0,0.7894570836329221
48193,False,0.7234628240229598,1950,6360,0,0.15545208749308748,1,0.1073517380552298,0,0.7179684298272032,0,0.2666024569297337
48194,True,0.4360575834548076,2085,3605,0,0.6952156356311996,1,0.5310453811784935,0,0.373621559654088,0,0.5301558651525966
48190,True,0.5791142742882127,830,4825,0,0.5772135012705047,1,0.4458632466409344,0,0.3191889538023256,0,0.4123682778948445
48190,False,0.4208857257117873,4825,830,0,0.42278649872949525,1,0.5541367533590655,0,0.6808110461976744,0,0.5876317221051555
48192,True,0.7376185942254716,870,65,0,0.2171045744043794,1,0.3164378378421134,0,0.1707165197319957,0,0.2105429163670779
48193,True,0.2765371759770402,6360,1950,0,0.8445479125069125,1,0.8926482619447702,0,0.2820315701727968,0,0.7333975430702663
48194,False,0.5639424165451924,3605,2085,0,0.3047843643688004,1,0.46895461882150646,0,0.6263784403459121,0,0.4698441348474034
48199,True,0.5647691009763387,1140,870,0,0.5702411261065834,1,0.4587463311476292,0,0.6822731346122346,0,0.4365446285109302
48200,True,0.687868180737089,2085,6360,0,0.3086313485352564,1,0.2407682791211757,0,0.400306652363295,0,0.3904351248196823
48198,True,0.5386962905878355,3815,1075,0,0.5542051395436056,1,0.490942922907038,0,0.2030441934149809,0,0.2297365756392226
48197,True,0.41528081967418373,2345,830,0,0.4500309441048234,1,0.5730499934848382,0,0.4806241604495195,0,0.6646851170533636
48198,False,0.4613037094121645,1075,3815,0,0.4457948604563944,1,0.509057077092962,0,0.7969558065850191,0,0.7702634243607774
48200,False,0.312131819262911,6360,2085,0,0.6913686514647436,1,0.7592317208788243,0,0.599693347636705,0,0.6095648751803178
48199,False,0.4352308990236613,870,1140,0,0.4297588738934166,1,0.5412536688523708,0,0.3177268653877654,0,0.5634553714890698
48197,False,0.5847191803258163,830,2345,0,0.5499690558951766,1,0.4269500065151618,0,0.5193758395504805,0,0.33531488294663636
48202,False,0.4953036164364653,207,3815,0,0.34609060787799373,1,0.46582380904883447,0,0.5622620682578312,0,0.5166444354711344
48203,False,0.6681995988418135,1140,2085,0,0.3422117795928873,1,0.398268038872432,0,0.6206249846722165,0,0.3442789347684426
48203,True,0.33180040115818654,2085,1140,0,0.6577882204071127,1,0.601731961127568,0,0.3793750153277835,0,0.6557210652315574
48202,True,0.5046963835635347,3815,207,0,0.6539093921220063,1,0.5341761909511655,0,0.4377379317421688,0,0.4833555645288657
49566,True,0.3409043780431784,980,874,0,0.5707160979125648,1,0.7326482000836381,0,0.6148889022125966,0,0.3669103998422492
49565,False,0.2968286379028529,915,1276,0,0.5196478668078666,1,0.7197909770251887,0,0.7447035802322202,0,0.5075488225698914
48205,True,0.37166716438324543,3815,2085,0,0.5976024262322461,1,0.6516511201930998,0,0.7768280255806405,0,0.5390485630416417
48204,False,0.6956857371318248,2345,3815,0,0.26019952659343537,1,0.27022320732396743,0,0.2333669328254495,0,0.46221236101906304
49566,False,0.6590956219568216,874,980,0,0.42928390208743517,1,0.26735179991636193,0,0.3851110977874034,0,0.6330896001577508
48204,True,0.3043142628681752,3815,2345,0,0.7398004734065646,1,0.7297767926760326,0,0.7666330671745505,0,0.537787638980937
48205,False,0.6283328356167546,2085,3815,0,0.40239757376775387,1,0.3483488798069002,0,0.22317197441935954,0,0.4609514369583583
49565,True,0.7031713620971471,1276,915,0,0.4803521331921335,1,0.2802090229748114,0,0.2552964197677799,0,0.4924511774301086
49570,True,0.25170457082416897,866,766,0,0.5776100145264468,1,0.692970475840032,0,0.5839755956503194,0,0.4418831687294332
49568,False,0.3776411168247217,1147,2510,0,0.41680746774131205,1,0.3351386541419117,0,0.7575319145416141,0,0.6951413592492547
49567,True,0.5023535146768606,3050,1439,0,0.4669151139260836,1,0.5448356738663624,0,0.483101410996387,0,0.5403207271250726
49568,True,0.6223588831752783,2510,1147,0,0.583192532258688,1,0.6648613458580883,0,0.2424680854583859,0,0.3048586407507453
49570,False,0.748295429175831,766,866,0,0.4223899854735532,1,0.307029524159968,0,0.4160244043496806,0,0.5581168312705669
49572,True,0.7922324850304512,897,580,0,0.4414343784461003,1,0.2317882540029325,0,0.2161201058522801,0,0.2107360946719952
49572,False,0.2077675149695488,580,897,0,0.5585656215538997,1,0.7682117459970675,0,0.7838798941477199,0,0.7892639053280048
49567,False,0.4976464853231394,1439,3050,0,0.5330848860739164,1,0.45516432613363755,0,0.5168985890036131,0,0.4596792728749274
49582,False,0.6685016156197928,2425,297,0,0.3814023619603141,1,0.33883598858119846,0,0.4003221585862655,0,0.4206068862230511
49581,True,0.522734345371543,1995,1381,0,0.4262611048363527,1,0.301184114650642,0,0.8330487576220332,0,0.5240691474066125
49579,True,0.18191179057354878,2310,1690,0,0.5799976061983997,1,0.8369089768636961,0,0.652463239395565,0,0.5343087193109385
49577,True,0.6024879986035644,2315,1320,0,0.6280566778656996,1,0.5331687765995412,0,0.508989923274905,0,0.4646306845099109
49575,True,0.423323252564511,3605,1198,0,0.4908568319234643,1,0.5392535848067942,0,0.5555151656816989,0,0.5850966804145569
49574,True,0.29947110241128794,2525,1055,0,0.5635109341548559,1,0.6122096859485451,0,0.4252404944517085,0,0.6026937070238431
49586,True,0.6308047055692307,866,4595,0,0.2214655067412499,1,0.4660643348915987,0,0.2207030094826864,0,0.2906494125940575
49574,False,0.7005288975887121,1055,2525,0,0.43648906584514413,1,0.3877903140514549,0,0.5747595055482915,0,0.39730629297615694
49586,False,0.3691952944307692,4595,866,0,0.7785344932587501,1,0.5339356651084013,0,0.7792969905173136,0,0.7093505874059425
49582,True,0.3314983843802072,297,2425,0,0.6185976380396859,1,0.6611640114188015,0,0.5996778414137345,0,0.5793931137769489
49581,False,0.477265654628457,1381,1995,0,0.5737388951636473,1,0.698815885349358,0,0.16695124237796677,0,0.4759308525933875
49579,False,0.8180882094264512,1690,2310,0,0.4200023938016003,1,0.16309102313630386,0,0.34753676060443495,0,0.4656912806890615
49577,False,0.3975120013964356,1320,2315,0,0.37194332213430037,1,0.4668312234004588,0,0.491010076725095,0,0.5353693154900891
49575,False,0.576676747435489,1198,3605,0,0.5091431680765357,1,0.4607464151932058,0,0.4444848343183011,0,0.41490331958544313
49587,True,0.26790971879277325,2595,1015,0,0.6810847087903656,1,0.7315100535472747,0,0.4524344354395256,0,0.6234566531346613
49589,True,0.7419763974377906,1276,2510,0,0.4510524066003016,1,0.2565144728839686,0,0.3063834672738317,0,0.557126103928994
49591,False,0.6369861152910634,1258,2525,0,0.6511345822446001,1,0.3413580888125375,0,0.34193710363143237,0,0.47238032607768166
49595,True,0.39034712386864523,3605,1105,0,0.4227014900835194,1,0.668289557680836,0,0.5317221044317462,0,0.4955657026428836
49592,False,0.8370780412514012,980,2310,0,0.31063951181661353,1,0.1839445604698039,0,0.1885943888319388,0,0.19101905744157877
49597,True,0.2652308859777399,1685,2315,0,0.4665163004040829,1,0.6697749275421957,0,0.4807350211522589,0,0.6561596799357373
49599,False,0.5753323514159903,2595,297,0,0.559906618000113,1,0.4411563859157829,0,0.1827801650777725,0,0.44445141476331806
49600,False,0.5075132970678945,4790,1040,0,0.5438972786846782,1,0.45143307606416416,0,0.7622327994503725,0,0.5160194303207871
49593,False,0.7688369942552234,1995,6530,0,0.15545208749308748,1,0.11663396884690835,0,0.7179684298272032,0,0.2666024569297337
49587,False,0.7320902812072267,1015,2595,0,0.31891529120963436,1,0.2684899464527253,0,0.5475655645604744,0,0.37654334686533875
49594,True,0.8047346612807076,839,4725,0,0.1615453053339841,1,0.1718579854007665,0,0.3410177361948973,0,0.2652607348494925
49595,False,0.6096528761313548,1105,3605,0,0.5772985099164806,1,0.331710442319164,0,0.46827789556825383,0,0.5044342973571164
49597,False,0.7347691140222601,2315,1685,0,0.5334836995959171,1,0.3302250724578043,0,0.519264978847741,0,0.3438403200642627
49594,False,0.1952653387192924,4725,839,0,0.8384546946660159,1,0.8281420145992335,0,0.6589822638051027,0,0.7347392651505076
49599,True,0.42466764858400974,297,2595,0,0.440093381999887,1,0.5588436140842171,0,0.8172198349222275,0,0.5555485852366819
49600,True,0.4924867029321055,1040,4790,0,0.4561027213153218,1,0.5485669239358358,0,0.2377672005496275,0,0.4839805696792129
49592,True,0.16292195874859883,2310,980,0,0.6893604881833865,1,0.8160554395301961,0,0.8114056111680612,0,0.8089809425584212
49593,True,0.23116300574477655,6530,1995,0,0.8445479125069125,1,0.8833660311530916,0,0.2820315701727968,0,0.7333975430702663
49591,True,0.3630138847089366,2525,1258,0,0.3488654177553999,1,0.6586419111874625,0,0.6580628963685676,0,0.5276196739223183
49589,False,0.2580236025622094,2510,1276,0,0.5489475933996983,1,0.7434855271160314,0,0.6936165327261683,0,0.442873896071006
49601,True,0.09055422742312202,8795,1490,0,0.5901375289980049,1,0.8876293346384628,0,0.9106344262987792,0,0.959829383452084
49602,True,0.4438974934112617,924,3050,0,0.6468910284879987,1,0.5364006645124848,0,0.8273502762929287,0,0.5032487669249857
49604,False,0.4371852401146095,866,869,0,0.5179770990990691,1,0.6742095030911499,0,0.3471322455430824,0,0.5828801456687053
49607,True,0.5560374069656223,1276,1040,0,0.5918561378025141,1,0.4170861754042392,0,0.513540164976438,0,0.6613645054967551
49605,False,0.5141866099700927,6530,2310,0,0.6771053133518705,1,0.4971075137878368,0,0.22012768187131204,0,0.523023887530981
49606,True,0.5218550426888409,1685,5090,0,0.449855042824702,1,0.5047157273374908,0,0.2020454839455098,0,0.5449872144934349
49607,False,0.4439625930343777,1040,1276,0,0.4081438621974859,1,0.5829138245957608,0,0.48645983502356205,0,0.3386354945032449
49602,False,0.5561025065887383,3050,924,0,0.35310897151200127,1,0.4635993354875152,0,0.17264972370707132,0,0.49675123307501434
49601,False,0.909445772576878,1490,8795,0,0.40986247100199513,1,0.11237066536153717,0,0.08936557370122078,0,0.04017061654791598
49604,True,0.5628147598853905,869,866,0,0.482022900900931,1,0.3257904969088501,0,0.6528677544569176,0,0.4171198543312947
49605,True,0.4858133900299073,2310,6530,0,0.3228946866481295,1,0.5028924862121632,0,0.779872318128688,0,0.476976112469019
49606,False,0.4781449573111591,5090,1685,0,0.550144957175298,1,0.4952842726625092,0,0.7979545160544902,0,0.4550127855065651
49612,True,0.27656762221260656,1685,869,0,0.5790151151587034,1,0.7576782821516207,0,0.4812000844142196,0,0.7767007667599831
49611,False,0.7192340172129082,297,8795,0,0.5120317316466056,1,0.2767914064554775,0,0.21148725680894387,0,0.09060903966868916
49610,False,0.5960077593171821,839,3605,0,0.39492124155806296,1,0.3710082352161965,0,0.5179430139850145,0,0.3226719734197213
49610,True,0.4039922406828179,3605,839,0,0.605078758441937,1,0.6289917647838035,0,0.4820569860149855,0,0.6773280265802787
49611,True,0.28076598278709175,8795,297,0,0.4879682683533943,1,0.7232085935445225,0,0.7885127431910561,0,0.9093909603313108
49612,False,0.7234323777873934,869,1685,0,0.4209848848412966,1,0.2423217178483793,0,0.5187999155857804,0,0.22329923324001688
49614,True,0.14525702677183616,2310,1276,0,0.6526412402406876,1,0.8703548427539687,0,0.8684099251049501,0,0.5182488357789341
49615,True,0.15485174695696913,8795,3605,0,0.6308111527302735,1,0.834264266019118,0,0.9086196818165436,0,0.9340175527823944
49615,False,0.8451482530430309,3605,8795,0,0.36918884726972645,1,0.16573573398088204,0,0.09138031818345638,0,0.0659824472176056
49614,False,0.8547429732281638,1276,2310,0,0.3473587597593124,1,0.12964515724603132,0,0.13159007489504992,0,0.4817511642210659
49617,False,0.6117371142380892,2310,8795,0,0.5878160600393272,1,0.41372571176343154,0,0.24149551771488875,0,0.10192525001624009
49617,True,0.3882628857619108,8795,2310,0,0.4121839399606729,1,0.5862742882365685,0,0.7585044822851112,0,0.8980747499837599
50822,False,0.8790353506399194,689,910,0,0.3690047097634078,1,0.18186043101693194,0,0.23214591037342713,0,0.2505924363129871
50831,False,0.6919260372634387,590,1240,0,0.5797061359364901,1,0.34747452376482624,0,0.30783741993496483,0,0.46811426145725277
50831,True,0.3080739627365613,1240,590,0,0.4202938640635099,1,0.6525254762351738,0,0.6921625800650352,0,0.5318857385427472
50822,True,0.12096464936008056,910,689,0,0.6309952902365922,1,0.818139568983068,0,0.7678540896265729,0,0.7494075636870129
50837,True,0.34298157018677744,1240,884,0,0.4229003653076638,1,0.5942759154283985,0,0.5380614433979043,0,0.5493019778519754
50837,False,0.6570184298132226,884,1240,0,0.5770996346923363,1,0.4057240845716015,0,0.4619385566020957,0,0.45069802214802457
50841,False,0.5464115851192299,757,1198,0,0.496767278566146,1,0.40444770231887583,0,0.5397247161551764,0,0.4042391635022311
50841,True,0.45358841488077006,1198,757,0,0.503232721433854,1,0.5955522976811242,0,0.4602752838448237,0,0.5957608364977689
50845,False,0.3642306168056808,910,1240,0,0.6326810173726574,1,0.6572345015442468,0,0.5735019498676142,0,0.6472077280789739
50845,True,0.6357693831943192,1240,910,0,0.3673189826273427,1,0.3427654984557532,0,0.4264980501323858,0,0.3527922719210262
52540,False,0.6697109041261733,1384,726,0,0.5082022231334018,1,0.1956960601078941,0,0.12015974940659213,0,0.6811484380572896
52541,True,0.4410757315949394,1525,850,0,0.4284361159450212,1,0.6337517735730984,0,0.5882606280203234,0,0.5087207207103571
52548,True,0.6747571988725992,898,1330,0,0.5770996346923362,1,0.374882222547971,0,0.4619385566020957,0,0.4506980221480245
52560,True,0.4154463298654869,555,805,0,0.5786460515281627,1,0.5955101388671775,0,0.4800563073871515,0,0.5355474600648735
52558,True,0.6834888556091313,1085,2375,0,0.3616838226643135,1,0.3220490329843815,0,0.2949930866259222,0,0.3917709215143584
52556,True,0.14261100127026582,2570,272,0,0.6314753662304442,1,0.8198362420807086,0,0.5661094601411114,0,0.6974607605653026
52555,False,0.3658327078067034,1338,773,0,0.594918575379842,1,0.6014576661911066,0,0.4780760069626826,0,0.5584393210159619
52553,False,0.5804905295521136,305,3605,0,0.4064199438721986,1,0.41081473815883973,0,0.5224752330007002,0,0.5804503147484229
52548,False,0.3252428011274008,1330,898,0,0.42290036530766384,1,0.625117777452029,0,0.5380614433979043,0,0.5493019778519754
52541,False,0.5589242684050606,850,1525,0,0.5715638840549788,1,0.3662482264269016,0,0.4117393719796766,0,0.4912792792896429
52540,True,0.3302890958738267,726,1384,0,0.4917977768665982,1,0.8043039398921059,0,0.8798402505934079,0,0.3188515619427104
52553,True,0.41950947044788645,3605,305,0,0.5935800561278014,1,0.5891852618411603,0,0.4775247669992998,0,0.4195496852515771
52555,True,0.6341672921932966,773,1338,0,0.405081424620158,1,0.3985423338088933,0,0.5219239930373174,0,0.4415606789840381
52556,False,0.8573889987297342,272,2570,0,0.3685246337695558,1,0.1801637579192914,0,0.4338905398588886,0,0.3025392394346974
52558,False,0.3165111443908687,2375,1085,0,0.6383161773356865,1,0.6779509670156185,0,0.7050069133740777,0,0.6082290784856417
52560,False,0.5845536701345131,805,555,0,0.42135394847183727,1,0.4044898611328225,0,0.5199436926128485,0,0.4644525399351265
52572,False,0.2800925001624277,531,781,0,0.5473385972949238,1,0.739553340628359,0,0.5503251683061448,0,0.5130156392283688
52566,False,0.7162130928686116,1258,1147,0,0.6447234022131714,1,0.4978584551332914,0,0.08824866547536303,0,0.2727780718873154
52566,True,0.28378690713138843,1147,1258,0,0.3552765977868286,1,0.5021415448667086,0,0.911751334524637,0,0.7272219281126846
52563,True,0.46190444869927694,4580,155,0,0.313228190633904,1,0.552293934407572,0,0.6411704658391417,0,0.2880672726416564
52593,False,0.8992173374707948,618,387,0,0.23992046377462295,1,0.14721771763592773,0,0.19721655252749837,0,0.21559471368547212
52592,True,0.11618010570511139,2035,604,0,0.6865114756396538,1,0.8157183288084208,0,0.7024403075472949,0,0.7297155913271989
52591,False,0.8144726847806987,1025,1004,0,0.3784549570948259,1,0.21285508306237844,0,0.20912970791358332,0,0.26004745253210904
52590,False,0.4492491975727742,938,683,0,0.29093928203178365,1,0.5677533384420994,0,0.6088941706691533,0,0.4815027555135658
52586,True,0.3670131020740054,825,951,0,0.4316412296770464,1,0.5749031373513472,0,0.6688447233176362,0,0.565095250336585
52581,True,0.060434000175912606,1120,801,0,0.801127109801183,1,0.8915529635171928,0,0.952338208249943,0,0.8625349851517868
52563,False,0.5380955513007231,155,4580,0,0.6867718093660959,1,0.447706065592428,0,0.3588295341608583,0,0.7119327273583436
52572,True,0.7199074998375723,781,531,0,0.4526614027050762,1,0.2604466593716411,0,0.4496748316938553,0,0.4869843607716312
